,FIPS,County,State,NERC Region,Generation (kWh),Useful Thermal Output (MMBtu),Tons of CO2 Emissions,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,Metric Tonnes of CO2 Emissions,Nameplate Capacity (MW),Establishments,emp,emp_new,Winsorized_MWh?,Winsorized_emp?,short_tonCO2e_peremployee,Sector Code,Winsorized_intensity?,short_tonCO2e_peremployee_LOG,population,tonCO2e_percapita,tonCO2e_percapita_log,annual_avg_emplvl,tonCO2e_perjob,tonCO2e_perjob_log
722,28075,lauderdale,MS,SERC,6210000.0,0.0,5718.5116236215,20.2418948996,5698.2697287219,0.0,0.0,5187.799712983299,50.9,2.0,34.50941316512015,34.85301563157884,0,1,164.07508848216276,,0,2.2176815387319917,72984.0,0.07835294891512523,0.03276093031113096,32802.0,0.17433423643745807,0.0697917224493636
723,28087,lowndes,MS,SERC,3990600856.0,717067.0,1664872.5708798836,0.0,1664872.5708798836,0.0,0.0,1510362.4883243074,929.6,2.0,140.83739200957214,140.83739200957214,0,0,11821.239708604722,,0,4.072699760889106,58879.0,28.2761692773295,1.4665142496214636,25468.0,65.37115481702071,1.8219793741630088
724,28107,panola,MS,SERC,4134003000.0,0.0,1765639.8831530567,0.0,1765639.8831530567,0.0,0.0,1601777.994332809,891.0,1.0,51.64635384089836,54.98072586650652,1,0,32113.797250331678,1,0,4.506705184536633,33208.0,53.169112357054225,1.7337517190726794,10170.0,173.61257454798985,2.2420755157736942
725,28129,smith,MS,SERC,250546000.0,68453.0,165671.8966870505,0.0,165671.8966870505,0.0,0.0,150296.5587290663,148.2,2.0,21.399178748621576,21.399178748621576,0,0,7741.974523098099,,0,3.888907830295933,14209.0,11.659645062076887,1.1024215295563504,2746.0,60.33208182339785,1.7876877063974106
726,28149,warren,MS,SERC,1620373867.0,1238658.0,1097276.0837669591,0.0,1097276.0837669591,0.0,0.0,995442.3330916803,599.9,3.0,3.5235347858964516,21.550378986850784,1,0,50916.78825864153,,0,4.706869530725354,44722.0,24.535487763672446,1.4071441579052166,19607.0,55.963486702043106,1.7555965643562064
727,28151,washington,MS,SERC,534555000.0,0.0,393822.117804393,0.0,393822.117804393,0.0,0.0,357273.08156073,781.4,1.0,3.0814269536233114,7.109385725063671,1,0,55394.675860109695,1,0,4.743475865389313,44922.0,8.766798401771805,0.9897522234614158,16297.0,24.16531372672228,1.4008023489566839
728,28163,yazoo,MS,SERC,152322000.0,598175.0,109397.0444594007,0.0,109397.0444594007,0.0,0.0,99244.3476906483,59.1,2.0,0.7479624808906304,2.0258268137294544,1,1,54001.182982668564,,0,4.732411316085277,26743.0,4.090679596881453,0.7067757637658301,6331.0,17.279583708640136,1.2619663010751054
729,29007,audrain,MO,SERC,130936000.0,643221.0,87582.8869644993,650.5632117732,86932.3237527261,0.0,0.0,79454.6738315334,888.4,3.0,23.69320547526555,24.682466170677902,0,1,3548.384766695047,,0,3.550153081059316,24962.0,3.5086486244891955,0.6540463904647831,8855.0,9.890783395200373,1.0370591205249102
730,29013,bates,MO,SERC,71000.0,0.0,66.6934146692,66.6934146692,0.0,0.0,0.0,60.5038688825,12.3,1.0,0.0,1.0,0,1,66.6934146692,1,0,1.8305464218323384,16042.0,0.004157425175738686,0.001801803970001003,3603.0,0.018510523083319456,0.007965520418568073
731,29019,boone,MO,SERC,176181202.0,1194326.0,171805.0285815974,0.0,171805.0285815974,0.0,0.0,155860.49948434878,315.3,3.0,7.945624584857475,7.945624584857475,0,0,21622.595775418096,,0,4.33492791420444,183610.0,0.9357062718893165,0.2868394572205093,94526.0,1.817542565871796,0.4498704858480816
732,29021,buchanan,MO,MRO,21253000.0,2125832.0,314287.628586107,0.0,314287.628586107,0.0,0.0,285119.8662669928,278.4,1.0,3.6892994729899984,3.6892994729899984,0,0,85188.97175115798,1,0,4.930388474233074,84793.0,3.7065279986096376,0.6727006466011201,47005.0,6.6862595167770875,0.8857150437767205
733,29023,butler,MO,SERC,314000.0,0.0,509.77571560300004,0.0,509.77571560300004,0.0,0.0,462.4654954214,34.1,1.0,1.0360709403217199,1.0360709403217199,0,0,492.0278098377172,1,0,2.6928714168805348,42130.0,0.01210006445770235,0.005223452517086214,17991.0,0.028335040609360238,0.012134634680335916
734,29027,callaway,MO,SERC,205000.0,0.0,260.4986818401,0.0,260.4986818401,0.0,0.0,236.3228538874,33.2,1.0,1.17287190100964,1.17287190100964,0,0,222.1032677275802,1,0,2.348505931313257,44283.0,0.005882588845383104,0.002547290866629255,14592.0,0.01785215747259457,0.007684701520731279
735,29031,cape girardeau,MO,SERC,142000.0,0.0,169.7793184109,169.7793184109,0.0,0.0,0.0,154.0227872729,26.3,1.0,0.01445247212416516,1.0,0,1,169.7793184109,1,0,2.2324352759322554,81710.0,0.002077827908590136,0.0009014529869469478,41502.0,0.00409087076311744,0.0017730184714979894
736,29037,cass,MO,MRO,2510412000.0,0.0,1274644.269074573,0.0,1274644.269074573,0.0,0.0,1156349.6952504497,1066.0,3.0,10.986214547513798,33.38756018899559,1,0,38177.22115240666,,0,4.5818156893355075,107824.0,11.821526460477935,1.1079397329751732,27028.0,47.16014019071233,1.682687742451682
737,29041,chariton,MO,SERC,1000.0,0.0,1.3709649932,1.3709649932,0.0,0.0,0.0,1.243731283,6.4,1.0,0.011787877796477197,1.0,0,1,1.3709649932,1,0,0.3749251417587428,7408.0,0.00018506546884449246,8.036547570211193e-05,1832.0,0.0007483433368995634,0.00032487983611008625
738,29045,clark,MO,SERC,4000.0,0.0,3.8709599808,3.8709599808,0.0,0.0,0.0,3.5117118578,7.4,1.0,0.0,1.0,0,1,3.8709599808,1,0,0.6876145614771022,6634.0,0.0005835031626168224,0.0002533382990341385,1447.0,0.00267516239170698,0.0011602570179675557
739,29051,cole,MO,SERC,1509000.0,0.0,2128.5441194424,2128.5441194424,0.0,0.0,0.0,1931.0025577814001,129.1,2.0,0.09906380433100215,1.0998542274052479,1,1,1935.2965751325203,,0,3.286971877290064,77279.0,0.027543629180532877,0.011800270947219698,53392.0,0.0398663492553641,0.016977524384520805
740,29069,dunklin,MO,SERC,1004116000.0,0.0,428434.60050288605,66.4514796704,428368.14902321564,0.0,0.0,388673.3198792396,553.9,3.0,0.33109218416063796,14.353311082769833,1,2,29849.182396471046,,0,4.474946989185283,28283.0,15.14813140412566,1.2081222747892106,8840.0,48.465452545575346,1.694301986670219
741,29071,franklin,MO,SERC,15176894892.0,0.0,15647391.698055312,0.0,0.0,15647391.698055312,0.0,14195220.62782843,2389.4,1.0,125.83654799643766,199.83605360496458,1,0,78301.14444206869,1,0,4.893773656139733,104682.0,149.4754752302718,2.17746572358386,39539.0,395.7457623626119,2.598512296756785
742,29077,greene,MO,MRO,2017113000.0,0.0,2177183.3947728877,0.0,177731.0277850334,1999452.3669878545,0.0,1975127.818899471,1083.3,3.0,23.06277012600747,39.90304896491672,1,0,54561.830517941016,,0,4.736896891825053,298915.0,7.283620409724797,0.9182201894803482,170031.0,12.804626184477463,1.140024650872656
743,29079,grundy,MO,SERC,171000.0,0.0,162.58031919360002,162.58031919360002,0.0,0.0,0.0,147.4918980256,27.5,2.0,0.0,1.0,0,1,162.58031919360002,,0,2.2137310512926938,9808.0,0.016576296818270803,0.0071399791803376965,3051.0,0.0532875513581121,0.0225469513563537
744,29091,howell,MO,SERC,1629000.0,0.0,1648.0643864784001,0.0,1648.0643864784001,0.0,0.0,1495.114203464,47.400000000000006,1.0,1.2493845043232334,1.2493845043232334,0,0,1319.101029967651,1,0,3.120607169901628,39750.0,0.04146073928247548,0.01764290267132195,15400.0,0.10701716795314287,0.04415435609959064
745,29095,jackson,MO,MRO,3182839000.0,2163557.0,3594317.087801235,20736.1681021484,235678.0011795312,3337902.918519555,0.0,3260743.071578729,2035.2,8.0,849.7741133162012,849.7741133162012,0,0,4229.732385909699,,0,3.626415554993677,717204.0,5.0115686580125525,0.7789878115413791,374684.0,9.592929209150203,1.0250160699719728
746,29097,jasper,MO,MRO,3682087000.0,0.0,2256863.1530719493,619.9406100722999,1296237.0282122393,960006.1842496379,0.0,2047412.8214387672,1324.1,4.0,170.73772098307214,171.65246423277233,0,1,13147.863406210647,,0,4.1188882138338005,122761.0,18.384203069964805,1.2874479508458758,58408.0,38.63962390549153,1.598129525315141
747,29099,jefferson,MO,SERC,5545392000.0,0.0,5947661.026374121,0.0,0.0,5947661.026374121,0.0,5395682.687448169,1242.0,1.0,111.38471052204427,111.38471052204427,0,0,53397.463606075566,1,0,4.727528761579073,226739.0,26.23131012474308,1.4350685361713718,47947.0,124.04657280693519,2.097071793376134
748,29101,johnson,MO,SERC,168417000.0,0.0,120083.1145106966,0.0,120083.1145106966,0.0,0.0,108938.68684631819,321.29999999999995,1.0,1.043007393295755,2.2398844191113136,1,0,53611.29953229472,1,0,4.72926443533142,54013.0,2.2232261587154314,0.5082907789955069,15666.0,7.665205828590361,0.9377788831675746
749,29107,lafayette,MO,SERC,5190000.0,0.0,4342.5656442706995,0.0,4342.5656442706995,0.0,0.0,3939.5497090363,51.6,1.0,1.1771513397936209,1.1771513397936209,0,0,3689.046172289148,1,0,3.567031800371781,32984.0,0.13165673187820456,0.05371471125230994,8597.0,0.5051257001594393,0.17757277142885486
750,29115,linn,MO,SERC,8000.0,0.0,7.4999849628,7.4999849628,0.0,0.0,0.0,6.8039417244,8.0,1.0,0.1390415097927676,1.0,0,1,7.4999849628,1,0,0.9294181574109092,11874.0,0.0006316308710459828,0.0002742272058247439,3836.0,0.0019551577066736184,0.0008482852075388529
751,29117,livingston,MO,SERC,5216000.0,0.0,4989.899660945101,0.0,4989.899660945101,0.0,0.0,4526.8072765537,90.0,1.0,0.4934992373527047,1.0,0,1,4989.899660945101,1,0,3.6981788387228844,14557.0,0.3427835172731401,0.12800600162478606,6268.0,0.7960912030863274,0.25432838577864736
752,29121,macon,MO,SERC,86228000.0,399042.0,61013.047524118796,2.419349988,61010.6281741308,0.0,0.0,55350.6736134617,13.6,2.0,0.5069294746705083,2.146800819935816,1,2,28420.451006695133,,0,4.453646246290771,15209.0,4.01164097074882,0.6999799509877876,5007.0,12.185549735194487,1.1200982412196658
753,29123,madison,MO,SERC,4677000.0,0.0,3406.431224691,0.0,3406.431224691,0.0,0.0,3090.2941347102,27.6,1.0,0.39340269392739385,1.0,0,1,3406.431224691,1,0,3.5324270988314,12626.0,0.2697949647307936,0.10373360058211419,3664.0,0.9297028451667576,0.2854904371734487
754,29127,marion,MO,SERC,44000.0,0.0,42.33862479,42.33862479,0.0,0.0,0.0,38.409348444100004,20.0,3.0,0.01585921363820471,1.0,0,1,42.33862479,,0,1.636875126282595,28525.0,0.0014842637963190183,0.0006441296654247619,13325.0,0.0031773827234521574,0.0013777321497916682
755,29143,new madrid,MO,SERC,6880553000.0,0.0,7103889.025512213,0.0,0.0,7103889.025512213,0.0,6444605.847330324,1300.0,1.0,191.12612676566405,191.12612676566405,0,0,37168.59199591351,1,0,4.570187793947599,16434.0,432.267800018998,2.6367564139508266,7344.0,967.3051505327087,2.986012241924505
756,29147,nodaway,MO,SERC,8824000.0,0.0,6400.2063295302,0.0,6400.2063295302,0.0,0.0,5806.2290932869,315.6,1.0,0.3867954285521255,1.0,0,1,6400.2063295302,1,0,3.8062618259978906,21241.0,0.3013137954677369,0.11438203384652267,7818.0,0.8186500805231772,0.2597491461680707
757,29163,pike,MO,SERC,64525000.0,0.0,42520.428227145,0.0,42520.428227145,0.0,0.0,38574.2794403928,240.0,1.0,0.347669131098584,1.0,0,1,42520.428227145,1,0,4.62860784335716,17587.0,2.4177192373426393,0.5337363829367802,5325.0,7.985056944064788,0.9535208338562055
758,29165,platte,MO,MRO,8562278000.0,0.0,8705305.329161622,0.0,0.0,8705305.329161622,0.0,7897401.187663628,1725.0,1.0,326.38199267824814,326.38199267824814,0,0,26672.137325123298,1,0,4.426074100911289,106718.0,81.57298046404188,1.9168379606977166,48226.0,180.5106235051968,2.2589020486264895
759,29171,putnam,MO,SERC,7000.0,0.0,6.7741799664,6.7741799664,0.0,0.0,0.0,6.1454957511,8.7,1.0,0.0,1.0,0,1,6.7741799664,1,0,0.8906545900011631,4681.0,0.0014471651284768212,0.0006280414993507855,914.0,0.007411575455579869,0.003206936721813523
760,29175,randolph,MO,SERC,8124377000.0,0.0,8200382.017364349,1939.1896603816,0.0,8198442.827703968,0.0,7439337.764097213,1242.3,2.0,314.00740662684274,315.52364476069135,1,1,25989.754344983947,,0,4.414818884468683,24716.0,331.78435092103695,2.522162895538052,9497.0,863.4707820747972,2.9367503193009483
761,29183,st charles,MO,SERC,3885566000.0,0.0,4610851.6897060415,0.0,0.0,4610851.6897060415,0.0,4182937.2128332057,1099.4,1.0,180.6493924414464,180.6493924414464,0,0,25523.759739189543,1,0,4.406961662828085,405262.0,11.377458754351608,1.0926314877979193,151936.0,30.34732841266087,1.4962005338404352
762,29187,st francois,MO,SERC,42000.0,0.0,25.2418848748,25.2418848748,0.0,0.0,0.0,22.899287739000002,16.0,3.0,0.031169079312897575,1.0,0,1,25.2418848748,,0,1.418995025876091,66922.0,0.00037718365970532857,0.00016377789684215145,23208.0,0.0010876372317649087,0.00047209815881470613
763,29189,st louis,MO,SERC,516474000.0,126069.0,655890.3423339629,0.0,15475.2479899512,640415.0943440117,0.0,595019.8152353832,1079.0,2.0,280.05268314423046,280.05268314423046,0,0,2342.0248467898864,,0,3.3697768941311175,1004125.0,0.6531959092084779,0.21832432196027385,610438.0,1.0744585729164353,0.31690476636024917
764,29195,saline,MO,SERC,6410000.0,0.0,6045.3236987583,0.0,6045.3236987583,0.0,0.0,5484.2816826257,30.799999999999997,1.0,0.576525052441919,1.0,0,1,6045.3236987583,1,0,3.7814913940527424,23333.0,0.2590890026468221,0.10005643065765663,8696.0,0.6951844179804854,0.22921695171583764
765,29201,scott,MO,SERC,1618677000.0,0.0,1849165.2387238492,0.0,0.0,1849165.2387238492,0.0,1677551.6998311216,261.0,1.0,0.3356882709623711,21.313320415207578,1,1,86761.01155052426,1,0,4.938329612442726,38059.0,48.586805715437855,1.6953661327952378,15492.0,119.36258964135355,2.0804915231595276
766,29205,shelby,MO,SERC,26000.0,0.0,23.9515648812,23.9515648812,0.0,0.0,0.0,21.728717119800002,14.8,3.0,0.0,1.0,0,1,23.9515648812,,0,1.3970977883545106,6103.0,0.003924555936621334,0.0017010771800012108,1788.0,0.013395729799328859,0.005779069948242811
767,29207,stoddard,MO,SERC,37263000.0,0.0,22976.9431316007,0.0,22976.9431316007,0.0,0.0,20844.5460687659,121.2,1.0,0.5198107318542153,1.0,0,1,22976.9431316007,1,0,4.361311150262804,28672.0,0.8013721795340646,0.2556034511977137,10113.0,2.2720204817166714,0.5148160135410611
768,29217,vernon,MO,MRO,59000.0,0.0,496.4506175376,496.4506175376,0.0,0.0,0.0,450.3770457567,22.0,1.0,0.0,1.0,0,1,496.4506175376,1,0,2.6967499743372256,19707.0,0.025191587635743647,0.010805033857928486,6787.0,0.07314728415170178,0.03065933082404639
769,29510,st louis city,MO,SERC,32103008.0,1339730.0,96368.8653872186,31.854774842,96337.0106123766,0.0,0.0,87425.2611695715,43.3,2.0,50.88160636034788,51.37068399605037,0,1,1875.9505984897517,,0,3.273452842101558,301578.0,0.3195487249972432,0.12042543139330873,229800.0,0.4193597275335883,0.15209247853267202
770,30003,big horn,MT,WECC,137176000.0,0.0,176932.2284928429,0.0,0.0,176932.2284928429,0.0,160511.86473087379,115.7,1.0,60.48191668456295,60.48191668456295,0,0,2925.3740323014936,2,0,3.466329834360401,13124.0,13.481577910152614,1.1608158850888213,3978.0,44.4776843873411,1.65779834336393
771,30017,custer,MT,MRO,236000.0,0.0,377.2638668733,0.0,377.2638668733,0.0,0.0,342.2515348574,23.3,1.0,0.2194459221619893,1.0,0,1,377.2638668733,1,0,2.577794857901219,11867.0,0.031791005888034046,0.013591737813097693,5208.0,0.07243929855478111,0.03037271992551877
772,30021,dawson,MT,MRO,1478000.0,0.0,2331.8841807206,0.0,2331.8841807206,0.0,0.0,2115.471451257,83.7,1.0,21.25207510047957,21.25207510047957,0,0,109.72501130809476,1,0,2.044245733310311,8940.0,0.2608371566801566,0.10065899892671337,3611.0,0.6457724122737746,0.21636977806492208
773,30023,deer lodge,MT,WECC,226742000.0,0.0,166117.9889777164,0.0,166117.9889777164,0.0,0.0,150701.2510003776,203.10000000000002,1.0,0.1680018128006117,3.015585558216436,1,1,55086.47848677411,1,0,4.741052893913671,9421.0,17.632734208440336,1.2702765889010261,3132.0,53.03894922660166,1.7327068956881617
774,30083,richland,MT,MRO,270621000.0,568518.0,461873.69204175426,0.0,0.0,461873.69204175426,0.0,419009.06472081476,72.6,2.0,68.22815258868158,68.22815258868158,0,0,6769.54709335593,,0,3.830623763223653,11491.0,40.19438621893258,1.6148380364153028,5370.0,86.00999851801755,1.9395691612588575
775,30085,roosevelt,MT,MRO,116337000.0,0.0,77525.5309077744,0.0,77525.5309077744,0.0,0.0,70330.7002701392,91.0,1.0,0.08589750370431838,1.5472394928430795,1,1,50105.7084351692,1,0,4.69989587439694,10794.0,7.182280054453808,0.9128743399903253,3582.0,21.643085122215076,1.3549355992067116
776,30087,rosebud,MT,WECC,13708730000.0,0.0,16118671.372424461,0.0,0.0,16118671.372424461,0.0,14622762.743739905,2409.5,2.0,232.1811259168366,232.1811259168366,0,0,69422.83232013398,,0,4.8415085838319145,8329.0,1935.2468930753346,3.286960733893759,3791.0,4251.825737912018,3.6286775876014596
777,30093,silver bow,MT,WECC,156356000.0,0.0,84675.7020028986,0.0,84675.7020028986,0.0,0.0,76817.292935588,54.9,1.0,0.9946385547984194,2.0794775363209688,1,1,40719.700272746224,2,0,4.609815237943007,35133.0,2.410147212105388,0.5327731273869417,15696.0,5.3947312692978215,0.8058222985076672
778,30111,yellowstone,MT,WECC,454802562.0,1295594.0,931416.7800719254,831127.917473524,0.0,100288.8625984014,0.0,844975.7598402658,69.5,2.0,15.385783775180943,328.76280029154515,1,1,2833.096625427055,,0,3.4524146529595776,164731.0,5.654168189787747,0.8230937738357191,81939.0,11.36719730619028,1.0922712895751305
779,31001,adams,NE,MRO,1416988000.0,0.0,3154809.8333711694,0.0,490.51907640449997,3154319.314294765,0.0,2862024.7059522597,385.3,3.0,4.0275477173603305,30.10932845222304,1,1,104778.48545766031,,1,5.020276261420121,31205.0,101.0994979449181,2.0090236065307128,15394.0,204.93762721652394,2.313735704556555
780,31023,butler,NE,MRO,22000.0,0.0,13.6290049324,13.6290049324,0.0,0.0,0.0,12.3641521658,10.6,1.0,-0.0010757976395741364,1.0,0,1,13.6290049324,1,0,1.1652147863395959,8369.0,0.001628510566662684,0.0007066778926665504,2571.0,0.005301052093504473,0.0022961370641991397
781,31025,cass,NE,MRO,195085000.0,0.0,129799.830057427,0.0,129799.830057427,0.0,0.0,117753.633364263,345.0,1.0,1.5796921652053493,2.594559052247283,1,0,50027.703144779305,1,0,4.699219245150728,26598.0,4.880059781089819,0.7693817414614195,5811.0,22.336917924182927,1.3680434987999635
782,31027,cedar,NE,MRO,6000.0,0.0,1.8611071346999999,1.8611071346999999,0.0,0.0,0.0,1.6883853168,3.5,1.0,-0.0010757976395741364,1.0,0,1,1.8611071346999999,1,0,0.4565341203490915,8380.0,0.0002220891568854415,9.644138642912223e-05,2645.0,0.000703632187032136,0.0003054761173022985
783,31033,cheyenne,NE,MRO,2000.0,0.0,2.9032199856,2.9032199856,0.0,0.0,0.0,2.6337838933,5.1,1.0,-0.0010757976395741364,1.0,0,1,2.9032199856,1,0,0.5914230288215638,9468.0,0.0003066349794676806,0.00013314946644245884,4166.0,0.000696884298031685,0.00030254759706532726
784,31039,cuming,NE,MRO,83000.0,0.0,65.0085558804,24.6773698776,40.3311860028,0.0,0.0,58.9753750163,8.2,2.0,1.118999898924705,2.1234450947714256,0,1,30.61466295524713,,0,1.4998885561490287,9013.0,0.007212754452501941,0.003121216656269134,3721.0,0.017470721816823433,0.007521921055648817
785,31041,custer,NE,MRO,69000.0,0.0,20853.5583851364,13.8487945233,20839.7095906131,0.0,0.0,18918.224063445898,12.6,3.0,1.713324770070622,2.7247325282406663,0,1,7653.433197203155,,0,3.8839130371713546,10545.0,1.977577845911465,0.47386312451513235,4508.0,4.625900262896273,0.7501920286365518
786,31049,deuel,NE,MRO,7000.0,0.0,7.7419199616,7.7419199616,0.0,0.0,0.0,7.0234237155,1.1,1.0,0.0,1.0,0,1,7.7419199616,1,0,0.9416068259016792,1838.0,0.004212143613492927,0.001825468853148289,525.0,0.014746514212571428,0.006357568133353073
787,31051,dixon,NE,MRO,11000.0,0.0,5.4818096762,0.4838699976,4.9979396786,0.0,0.0,4.973065115,5.700000000000001,2.0,0.35788056931026535,2.0,0,2,2.7409048381,,0,0.5729766606671407,5606.0,0.0009778468919372102,0.00042446601173523293,1746.0,0.003139638989805269,0.001361391865505753
788,31053,dodge,NE,MRO,450657000.0,0.0,575245.1467211988,0.0,0.0,575245.1467211988,0.0,521858.9737106038,213.2,1.0,0.005374065911021116,5.933856500312417,1,1,96942.88136069893,1,0,4.986520403665975,37167.0,15.477309083896973,1.216886288341924,17378.0,33.10191890443082,1.5327788172962642
789,31055,douglas,NE,MRO,1877553313.0,926.0,2177984.164587504,4759.667876392,973.1992075212,2172251.297503591,0.0,1975854.2725097565,777.7,3.0,114.13076201661735,141.06669107693244,2,2,15439.393580159287,,0,4.188658366434486,584526.0,3.7260689252274566,0.6745000511151545,341763.0,6.372790982603454,0.8676319219013815
790,31061,franklin,NE,MRO,9000.0,0.0,10.1776502762,0.4838699976,9.6937802786,0.0,0.0,9.2331037614,4.9,2.0,0.17559176551247271,2.0,0,2,5.0888251381,,0,0.784533501949297,2889.0,0.0035228972918656975,0.0015272861947643033,735.0,0.01384714323292517,0.005972481767927666
791,31063,frontier,NE,MRO,38000.0,0.0,29.705634104300003,0.0,29.705634104300003,0.0,0.0,26.948774475399997,3.4,1.0,0.19970847261208652,1.0,0,1,29.705634104300003,1,0,1.4872180704579652,2519.0,0.011792629656331878,0.005091511491561108,872.0,0.03406609415630734,0.014548298342069695
792,31065,furnas,NE,MRO,57000.0,0.0,44.008723647900005,4.6774099768,39.331313671100006,0.0,0.0,39.924452189,7.4,2.0,0.6114797928818572,2.0,0,2,22.004361823950003,,0,1.3618101897772406,4636.0,0.009492822184620364,0.004103235318594312,1917.0,0.022957080671830988,0.009857412775299201
793,31067,gage,NE,MRO,637374000.0,0.0,308361.5267796556,0.0,308361.5267796556,0.0,0.0,279743.7419755559,247.1,1.0,1.898064410130401,8.476840768726758,1,0,36376.93985208268,1,0,4.560838100549168,21704.0,14.207589696814209,1.1820603866813408,8976.0,34.35400253784042,1.5484385887608083
794,31071,garfield,NE,MRO,26000.0,0.0,26.612849868,26.612849868,0.0,0.0,0.0,24.143019022,3.9000000000000004,1.0,0.0,1.0,0,1,26.612849868,1,0,1.4411112316329246,1813.0,0.014678902298952015,0.006328630404705572,808.0,0.03293669538118812,0.014073706138133728
795,31073,gosper,NE,MRO,892000.0,0.0,706.7335673277,0.0,706.7335673277,0.0,0.0,641.1444863719,108.8,1.0,0.10359143475733663,1.0,0,1,706.7335673277,1,0,2.8498697943893077,1893.0,0.3733405004372425,0.13777822778839227,417.0,1.6948047178122303,0.43052729900349396
796,31077,greeley,NE,MRO,13000.0,0.0,12.3386849388,12.3386849388,0.0,0.0,0.0,11.1935815466,2.1,1.0,0.0,1.0,0,1,12.3386849388,1,0,1.1251130145898889,2188.0,0.005639252714259598,0.0024422166513494116,615.0,0.020062902339512197,0.00862695342529304
797,31079,hall,NE,MRO,512289000.0,0.0,659283.4720500226,0.0,7001.2432821122,652282.2287679104,0.0,598098.0423206227,252.60000000000002,2.0,9.056213260439659,15.698555545503567,1,1,41996.44165598769,,0,4.623222835432944,62895.0,10.482287495826736,1.0600284166204352,34721.0,18.988032373780207,1.3007700441797305
798,31089,holt,NE,MRO,9000.0,0.0,9.455174256,0.0,9.455174256,0.0,0.0,8.5776778155,1.9,1.0,1.0509866851289942,1.0509866851289942,0,0,8.996473875251338,1,0,0.9998468353424436,10127.0,0.0009336599443072973,0.00040529418774058447,4434.0,0.002132425407307172,0.0009251145687446912
799,31097,johnson,NE,MRO,57000.0,0.0,46.5699188867,46.5699188867,0.0,0.0,0.0,42.2479532675,7.0,1.0,0.0,1.0,0,1,46.5699188867,1,0,1.677332410888293,5290.0,0.008803387313175804,0.00380653182132078,1508.0,0.03088190907606101,0.013208918267007139
800,31105,kimball,NE,MRO,49000.0,0.0,47.0966797664,47.0966797664,0.0,0.0,0.0,42.7258276026,9.6,1.0,0.0,1.0,0,1,47.0966797664,1,0,1.682115096978801,3434.0,0.013714816472451952,0.005915794196247577,1441.0,0.032683330858015266,0.013967166877787611
801,31109,lancaster,NE,MRO,956444075.0,899642.0,1191264.1217260256,0.0,121858.23410196589,1069405.8876240598,0.0,1080707.7217871945,802.7,6.0,89.35565835169136,99.36572722885973,1,1,11988.682163844069,,0,4.078807670478478,322608.0,3.6926056443920348,0.67141405865301,172990.0,6.886317831817016,0.8968742758849083
802,31111,lincoln,NE,MRO,8400555000.0,0.0,9002208.114861159,0.0,0.0,9002208.114861159,0.0,8166749.627924485,1362.6,1.0,0.007737142451909191,110.61114748685137,1,1,81386.08376638778,1,0,4.910555487271577,34676.0,259.60918545567995,2.4159897188301844,14340.0,627.7690456667475,2.7984911532173817
803,31119,madison,NE,MRO,10000.0,0.0,6.2159371131,6.2159371131,0.0,0.0,0.0,5.6390611566999995,5.8,1.0,-0.0689155967911192,1.0,0,1,6.2159371131,1,0,0.858292739673483,35585.0,0.00017467857561051005,7.585531653789373e-05,22082.0,0.0002814933934018658,0.00012223382424669555
804,31127,nemaha,NE,MRO,160000.0,0.0,108.1961136938,0.0,108.1961136938,0.0,0.0,98.15487044700001,18.7,1.0,0.28550960730376235,1.0,0,1,108.1961136938,1,0,2.0382071820374743,7074.0,0.015294898740995194,0.006592204115583722,3016.0,0.035874043001923074,0.01530695062653541
805,31131,otoe,NE,MRO,6811084000.0,0.0,7439543.726407856,585.619383536,24.554991421399997,7438933.552032898,0.0,6749109.794436956,1433.1999999999998,4.0,1.6437387285525407,92.3438435182092,1,2,80563.50529681882,,0,4.906143744671156,15912.0,467.54296923126293,2.6707494254144177,6268.0,1186.9086991716426,3.074783062724565
806,31139,pierce,NE,MRO,3000.0,0.0,1.8548349908,1.8548349908,0.0,0.0,0.0,1.6826952652,5.0,1.0,-0.0010757976395741364,1.0,0,1,1.8548349908,1,0,0.45558101112616495,7317.0,0.0002534966503758371,0.000110078244795388,1917.0,0.0009675717218570683,0.0004200078985169985
807,31145,red willow,NE,MRO,717000.0,0.0,745.0791513044,745.0791513044,0.0,0.0,0.0,675.9313719536,56.7,1.0,-0.0010757976395741364,1.0,0,1,745.0791513044,1,0,2.8727849040829323,10702.0,0.06962055235511119,0.029229739138615384,4999.0,0.14904563938875776,0.060337278941594186
808,31147,richardson,NE,MRO,163000.0,0.0,107.9299609443,0.0,107.9299609443,0.0,0.0,97.91341825660001,31.3,1.0,0.6745488774896328,1.0,0,1,107.9299609443,1,0,2.0371473479208313,7871.0,0.01371235687260831,0.0059147404561637916,2463.0,0.04382052819500609,0.01862583361366298
809,31151,saline,NE,MRO,53000.0,0.0,43.3021208917,6.7741799664,36.5279409253,0.0,0.0,39.2834263737,9.6,2.0,0.5170749688649696,2.0,0,2,21.65106044585,,0,1.3550885390199432,14292.0,0.003029815343667786,0.0013138427380433647,7009.0,0.0061780740322014555,0.002674849234435535
