,Plant Code,Plant Name,State,Sector Code,Balancing Authority Name,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,Aggregated Fuel Group,Utility ID,Utility Name,Zip,County,Latitude,Longitude,FIPS,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,tonCO2e_sum,Establishments,NERC Region,Nameplate Capacity (MW)
84,10308,Sayreville Cogeneration Facility,NJ,2,"PJM Interconnection, LLC",392036000.0,0.0,3390782.0,3390782.0,0.0,3390782.0,198359.362543709,179950.433224811,GAS,22290,North Jersey Energy Assoc LP,8872,middlesex,40.439,-74.3444,34023,0.0,198359.362543709,0.0,0.0,198359.362543709,1.0,RFC,430.20000000000005
85,10319,Geismar,LA,7,"Midcontinent Independent System Operator, Inc.",444995754.0,3207315.0,7099976.0,2312938.0,4787038.0,6960761.0,415345.69707979914,376799.1445884048,GAS,1182,BASF Corporation,70734,ascension,30.2,-91,22005,0.0,415345.69707979914,0.0,0.0,415345.69707979914,1.0,SERC,84.10000000000001
86,10328,T B Simon Power Plant,MI,5,"Midcontinent Independent System Operator, Inc.",306358346.0,2669633.0,6643379.0,1959810.0,4683569.0,6330198.0,388634.959008354,352567.321970747,GAS,12436,Michigan State University,48824,ingham,42.7178,-84.4836,26065,0.0,388634.959008354,0.0,0.0,388634.959008354,1.0,RFC,99.3
87,10334,H Power,HI,4,Balancing Authority Not Reported,413081000.0,0.0,7919533.0,7919533.0,0.0,762637.0,367794.581638343,333661.0556457799,MSW,49846,Covanta Honolulu Resource Recovery,96707,honolulu,21.300036,-158.098615,15003,0.0,0.0,0.0,367794.581638343,367794.581638343,1.0,HICC,97.30000000000001
88,10339,Southside Water Reclamation Plant,NM,3,Public Service Company of New Mexico,22852112.0,0.0,312322.0,312322.0,0.0,283928.0,18270.7094789274,16575.0789067653,GAS,194,Albuquerque City of,87105,bernalillo,35.016111,-106.669722,35001,0.0,18270.7094789274,0.0,0.0,18270.7094789274,1.0,WECC,6.6000000000000005
89,10342,Foster Wheeler Martinez,CA,3,California Independent System Operator,691779000.0,1788310.0,7369066.0,4231681.0,3137385.0,7077294.0,431087.352210352,391079.880441215,GAS,6659,Foster Wheeler Power Sys Inc,94553,contra costa,38.0244,-122.0589,06013,0.0,431087.352210352,0.0,0.0,431087.352210352,1.0,WECC,113.5
90,10343,Foster Wheeler Mt Carmel Cogen,PA,3,"PJM Interconnection, LLC",81195000.0,16942.0,1474479.0,1400818.0,73661.0,269677.0,148379.61467197438,134609.103394696,COAL,49889,Mount Carmel Cogen Inc,17832,northumberland,40.811189,-76.452951,42097,0.0,0.0,148379.61467197438,0.0,148379.61467197438,1.0,RFC,47.3
91,10346,Hillman Power LLC,MI,2,"Midcontinent Independent System Operator, Inc.",7103819.0,0.0,93139.0,93139.0,0.0,22742.0,8101.5238301943,7349.6542050207,MSW,8641,Hillman Power Co,49746,montmorency,45.0688,-83.8932,26119,0.0,0.0,0.0,8101.5238301943,8101.5238301943,1.0,RFC,22.0
92,10349,Greenleaf 2 Power Plant,CA,3,California Independent System Operator,221904000.0,199127.0,2154455.0,1711950.0,442505.0,2173969.0,126034.737836023,114337.964107796,GAS,59879,Greenleaf Energy LLC,95993,sutter,39.1365,-121.6397,06101,0.0,126034.737836023,0.0,0.0,126034.737836023,1.0,WECC,49.5
93,10350,Greenleaf 1 Power Plant,CA,3,California Independent System Operator,8811000.0,4220.0,79592.0,70000.0,9592.0,79776.0,4656.0995025864,4223.9857593998,GAS,59879,Greenleaf Energy LLC,95993,sutter,39.052922,-121.696072,06101,0.0,4656.0995025864,0.0,0.0,4656.0995025864,1.0,WECC,66.0
94,10360,Consumer Operations LLC,WI,7,"Midcontinent Independent System Operator, Inc.",148123000.0,2861446.0,4505739.0,740679.0,3765060.0,2681472.0,341505.014612622,309811.316894332,GAS,55919,Georgia-Pacific Consumer Oper. Green Bay LLC,54304,brown,44.4936,-88.0303,55009,0.0,341505.014612622,0.0,0.0,341505.014612622,1.0,MRO,90.8
95,10361,Savannah River Mill,GA,7,"Southern Company Services, Inc. - Trans",199810000.0,3640976.0,5962296.0,1294378.0,4667918.0,649939.0,632444.0524256129,573749.4805639226,PET,7127,Georgia-Pacific Consr Prods LP-Savannah,31326,effingham,32.331274,-81.201496,13103,632444.0524256129,0.0,0.0,0.0,632444.0524256129,1.0,SERC,140.4
96,10362,Muskogee Mill,OK,7,Southwest Power Pool,373242000.0,2091469.0,8350188.0,3596851.0,4753337.0,5664277.0,618155.74936756,560787.2170621061,GAS,6589,Georgia-Pacific Consumer Operations LLC,74403,muskogee,35.7322,-95.2939,40101,0.0,618155.74936756,0.0,0.0,618155.74936756,1.0,MRO,114.0
97,10377,James River Genco LLC,VA,3,"PJM Interconnection, LLC",17158000.0,894552.0,1658711.0,116379.0,1542332.0,63697.0,170591.000300853,154759.140252973,COAL,61138,City Point Energy Center,23860,hopewell city,37.2939,-77.2697,51670,0.0,0.0,170591.000300853,0.0,170591.000300853,1.0,SERC,114.8
98,10378,CPI USA NC Southport,NC,3,Duke Energy Progress East,242179660.0,2141565.0,4664364.0,1419569.0,3244795.0,170055.0,449257.702106814,407563.9137320281,MSW,58209,CPI USA NC Southport LLC,28461,brunswick,33.944384,-78.011824,37019,0.0,0.0,0.0,449257.702106814,449257.702106814,1.0,SERC,135.0
99,10379,CPI USA NC Roxboro,NC,2,Duke Energy Progress East,169102975.0,0.0,2353992.0,2353992.0,0.0,90511.0,227560.72209864602,206441.73283012418,MSW,58210,CPI USA NC Roxboro LLC,27573,person,36.435,-78.9619,37145,0.0,0.0,0.0,227560.72209864602,227560.72209864602,1.0,SERC,67.5
100,1038,Rensselaer City Light Plant,IN,1,"Midcontinent Independent System Operator, Inc.",5997000.0,0.0,57147.0,57147.0,0.0,56024.0,3373.1274854002,3060.0811806225,GAS,15860,City of Rensselaer - (IN),47978,jasper,40.939528,-87.154472,18073,0.0,3373.1274854002,0.0,0.0,3373.1274854002,1.0,RFC,21.8
101,10384,Edgecombe Genco LLC,NC,3,"PJM Interconnection, LLC",0.0,120907.0,416920.0,0.0,416920.0,16000.0,42878.35544916,38898.9888861109,COAL,55739,Edgecombe Operating Services LLC,27809,edgecombe,36.037318,-77.753345,37065,0.0,0.0,42878.35544916,0.0,42878.35544916,1.0,SERC,114.8
102,10397,ArcelorMittal Indiana Harbor West,IN,7,"Midcontinent Independent System Operator, Inc.",52711781.0,1688078.0,2755136.0,272669.0,2482467.0,2612798.0,161174.331077971,146216.393974391,GAS,56165,ArcelorMittal Indiana Harbor West,46312,lake,41.663765,-87.452325,18089,0.0,161174.331077971,0.0,0.0,161174.331077971,1.0,RFC,152.0
103,10398,Arcelormittal Cleveland Inc,OH,7,"PJM Interconnection, LLC",25841630.0,474594.0,953792.0,162804.0,790988.0,898140.0,55796.4425667264,50618.200641138,GAS,9454,ArcelorMittal Cleveland Inc,44105,cuyahoga,41.4739,-81.6728,39035,0.0,55796.4425667264,0.0,0.0,55796.4425667264,1.0,RFC,67.0
104,1040,Whitewater Valley,IN,1,"PJM Interconnection, LLC",38593000.0,0.0,531792.0,531792.0,0.0,25870.0,54505.3425565242,49446.922395467904,COAL,15989,City of Richmond - (IN),47375,wayne,39.8028,-84.8953,18177,0.0,0.0,54505.3425565242,0.0,54505.3425565242,1.0,RFC,93.9
105,10405,Kingsburg Cogen,CA,3,California Independent System Operator,3466000.0,978.0,38827.0,35955.0,2872.0,37784.0,2271.3636469359,2060.5675831769,GAS,10337,KES Kingsburg LP,93631,fresno,36.5397,-119.5794,06019,0.0,2271.3636469359,0.0,0.0,2271.3636469359,1.0,WECC,36.2
106,10408,Clark University,MA,5,New England ISO,8907220.0,24210.0,95204.0,53468.0,41736.0,95204.0,5569.3951282068,5052.5221157641,GAS,3692,Clark University,1610,worcester,42.2508,-71.8226,25027,0.0,5569.3951282068,0.0,0.0,5569.3951282068,1.0,NPCC,2.0
107,10416,Pensacola Florida Plant,FL,7,"Southern Company Services, Inc. - Trans",672529681.0,5856365.0,12166516.0,3425672.0,8740844.0,11906106.0,713120.666507897,646938.8247372741,GAS,56600,Ascend Performance Materials LLC,32533,escambia,30.5958,-87.2525,12033,0.0,713120.666507897,0.0,0.0,713120.666507897,1.0,SERC,102.0
108,10417,Indian Orchard Plant 1,MA,7,New England ISO,22622000.0,1068678.0,1736914.0,141873.0,1595041.0,1688925.0,101608.759818013,92178.862213566,GAS,39878,Solutia Inc-Indian,1151,hampden,42.156898,-72.524153,25013,0.0,101608.759818013,0.0,0.0,101608.759818013,1.0,NPCC,5.7
109,10418,Ascend Performance Materials Texas Inc.,TX,7,"Electric Reliability Council of Texas, Inc.",264139000.0,2714760.0,4356630.0,1085835.0,3270795.0,4213377.0,254861.076187971,231208.451590284,GAS,56488,Ascend Performance Materials,77512,brazoria,29.2558,-95.2103,48039,0.0,254861.076187971,0.0,0.0,254861.076187971,1.0,TRE,52.1
110,10425,International Paper - Orange,TX,7,"Midcontinent Independent System Operator, Inc.",66958985.0,1613012.0,3230658.0,400812.0,2829846.0,3156320.0,191775.08162160218,173977.2127566022,GAS,54745,International Paper - Orange,77632,orange,30.2178,-93.7422,48361,0.0,191775.08162160218,0.0,0.0,191775.08162160218,1.0,SERC,48.0
111,10426,Inland Paperboard Packaging Rome,GA,7,"Southern Company Services, Inc. - Trans",66385574.0,2058443.0,2832488.0,291201.0,2541287.0,771301.0,256563.478681345,232752.8610009472,COAL,23632,Inland Paperboard - Rome Mill,30165,floyd,34.2528,-85.3275,13115,0.0,0.0,256563.478681345,0.0,256563.478681345,1.0,SERC,70.4
112,10427,New-Indy Ontario Mill,CA,6,California Independent System Operator,40970000.0,0.0,484588.0,484588.0,0.0,463941.0,28348.2001427196,25717.3184638661,GAS,22091,New-Indy Ontario LLC,91761,san bernardino,34.045361,-117.540193,06071,0.0,28348.2001427196,0.0,0.0,28348.2001427196,1.0,WECC,33.0
113,10427,New-Indy Ontario Mill,CA,7,California Independent System Operator,190078000.0,1056396.0,2818075.0,1114210.0,1703865.0,2707408.0,164856.236879977,149556.597006239,GAS,22091,New-Indy Ontario LLC,91761,san bernardino,34.045361,-117.540193,06071,0.0,164856.236879977,0.0,0.0,164856.236879977,1.0,WECC,33.0
114,10430,Anheuser-Busch St Louis,MO,7,"Midcontinent Independent System Operator, Inc.",32079008.0,1339730.0,1646798.0,124380.0,1522418.0,1568378.0,96337.0106123766,87396.3627074087,GAS,623,Anheuser-Busch Inc,63118,st louis city,38.597755,-90.210671,29510,0.0,96337.0106123766,0.0,0.0,96337.0106123766,1.0,SERC,26.1
115,10431,Anheuser-Busch Jacksonville,FL,7,JEA,75396000.0,554051.0,954470.0,302648.0,651822.0,909019.0,55836.105289899,50654.1824275597,GAS,623,Anheuser-Busch Inc,32218,duval,30.43424,-81.645351,12031,0.0,55836.105289899,0.0,0.0,55836.105289899,1.0,SERC,8.7
116,10435,Camden Resource Recovery Facility,NJ,2,"PJM Interconnection, LLC",150138000.0,0.0,3401539.0,3401539.0,0.0,370883.0,156318.758472702,141811.44740334,MSW,49966,Covanta Camden Energy Recovery Center,8104,camden,39.9092,-75.1169,34007,0.0,0.0,0.0,156318.758472702,156318.758472702,1.0,RFC,35.0
117,10436,ExxonMobil Baytown Refinery,TX,7,"Electric Reliability Council of Texas, Inc.",1015917000.0,7659870.0,15338244.0,4845273.0,10492971.0,14188941.0,897281.011394975,814007.993645083,GAS,6091,Exxon Mobil Refining and Supply Co.,77520,harris,29.753517,-94.997277,48201,0.0,897281.011394975,0.0,0.0,897281.011394975,1.0,TRE,177.3
118,10444,SEGS VIII,CA,2,California Independent System Operator,16948000.0,0.0,234560.0,234560.0,0.0,229285.0,13721.664229152,12448.2121284151,GAS,61950,Terra-Gen Operating Co-Solar,92347,san bernardino,35.0308,-117.3563,06071,0.0,13721.664229152,0.0,0.0,13721.664229152,1.0,WECC,92.0
119,10446,SEGS IX,CA,2,California Independent System Operator,15893000.0,0.0,211727.0,211727.0,0.0,206931.0,12385.9430518659,11236.4538255157,GAS,61950,Terra-Gen Operating Co-Solar,92347,san bernardino,35.033,-117.338,06071,0.0,12385.9430518659,0.0,0.0,12385.9430518659,1.0,WECC,92.0
120,10464,ReEnergy Black River,NY,2,New York Independent System Operator,3154051.0,0.0,63179.0,63179.0,0.0,3596.0,5859.8557642955,5316.0262762366,MSW,1746,Black River Generation LLC,13602,jefferson,44.03647,-75.77204,36045,0.0,0.0,0.0,5859.8557642955,5859.8557642955,1.0,NPCC,55.5
121,1047,Lansing,IA,1,"Midcontinent Independent System Operator, Inc.",441909000.0,0.0,5586602.0,5586602.0,0.0,329638.0,597091.6319150024,541677.9750657739,COAL,9417,Interstate Power and Light Co,52151,allamakee,43.3359,-91.1675,19005,0.0,0.0,597091.6319150024,0.0,597091.6319150024,1.0,MRO,274.5
122,10477,Wisconsin Rapids Pulp Mill,WI,7,"Midcontinent Independent System Operator, Inc.",116810320.0,3164111.0,5187164.0,601497.0,4585667.0,2340883.0,446404.28883011604,404975.31418861996,COAL,55965,Verso Corporation,54495,wood,44.3953,-89.826,55141,0.0,0.0,446404.28883011604,0.0,446404.28883011604,1.0,MRO,72.3
123,10479,Ples I,CA,2,California Independent System Operator,82351000.0,0.0,280982.0,733252.0,0.0,0.0,2388.0093619799,2166.3878816836,GEO,34691,Ormat Nevada Inc,93546,mono,37.6455,-118.9096,06051,0.0,0.0,0.0,2388.0093619799,2388.0093619799,1.0,WECC,15.0
124,10480,Mammoth Pacific I,CA,2,California Independent System Operator,57351000.0,0.0,195682.0,510653.0,0.0,0.0,1663.0608604499,1508.718915404,GEO,34691,Ormat Nevada Inc,93546,mono,37.6451,-118.9143,06051,0.0,0.0,0.0,1663.0608604499,1663.0608604499,1.0,WECC,10.0
125,10481,Mammoth Pacific II,CA,2,California Independent System Operator,68597000.0,0.0,234053.0,610789.0,0.0,0.0,1989.1716943781,1804.5647231953,GEO,34691,Ormat Nevada Inc,93546,mono,37.6464,-118.9092,06051,0.0,0.0,0.0,1989.1716943781,1989.1716943781,1.0,WECC,15.0
126,10486,Boise Cascade International Falls,MN,7,"Midcontinent Independent System Operator, Inc.",68152123.0,1542833.0,2138996.0,280162.0,1858834.0,2097055.0,125130.392647933,113517.547535093,GAS,1991,Boise White Paper LLC,56649,koochiching,48.6067,-93.4066,27071,0.0,125130.392647933,0.0,0.0,125130.392647933,1.0,MRO,52.3
127,10488,DeRidder Mill,LA,7,"Midcontinent Independent System Operator, Inc.",101655033.0,3201652.0,4524062.0,471338.0,4052724.0,4451086.0,264655.779825485,240094.148440066,GAS,1924,Packaging Corporation of America,70634,beauregard,30.8606,-93.3756,22011,0.0,264655.779825485,0.0,0.0,264655.779825485,1.0,SERC,61.5
128,10491,Mead Rumford Cogen,ME,7,New England ISO,0.0,377057.0,628428.0,0.0,628428.0,628428.0,36762.7814128476,33350.9765153294,GAS,61813,"ND Paper, Inc.",4276,oxford,44.546503,-70.544286,23017,0.0,36762.7814128476,0.0,0.0,36762.7814128476,1.0,NPCC,12.5
129,10495,Rumford Cogeneration,ME,3,New England ISO,191707078.0,3135987.0,5384976.0,1029436.0,4355540.0,228210.0,521876.0381297099,473442.8360062681,MSW,61813,"ND Paper, Inc.",4276,oxford,44.5513,-70.5414,23017,0.0,0.0,0.0,521876.0381297099,521876.0381297099,1.0,NPCC,102.6
130,10496,Kern River Cogeneration,CA,3,California Independent System Operator,631135000.0,2367846.0,7846843.0,3764350.0,4082493.0,7618294.0,459037.111634003,416435.73585594,GAS,10203,Kern River Cogeneration Co,93380,kern,35.4515,-118.9849,06029,0.0,459037.111634003,0.0,0.0,459037.111634003,1.0,WECC,300.0
131,10503,Wheelabrator Hudson Falls,NY,2,New York Independent System Operator,76559000.0,0.0,1583625.0,1583625.0,0.0,152750.0,72782.5789783081,66027.9225059494,MSW,20541,Wheelabrator Environmental Systems,12839,washington,43.3056,-73.591447,36115,0.0,0.0,0.0,72782.5789783081,72782.5789783081,1.0,NPCC,14.4
132,10504,Amalgamated Sugar Twin Falls,ID,7,Idaho Power Company,52238403.0,2183385.0,3290264.0,257785.0,3032479.0,2002924.0,247634.530023309,224652.571916273,GAS,450,The Amalgamated Sugar Co,83301,twin falls,42.5328,-114.4328,16083,0.0,247634.530023309,0.0,0.0,247634.530023309,1.0,WECC,10.2
133,10511,Finch Paper,NY,7,New York Independent System Operator,39172683.0,1134939.0,1846552.0,201713.0,1644839.0,1792769.0,108022.538052818,97997.4036585489,GAS,56174,Finch Paper LLC,12801,warren,43.3084,-73.6376,36113,0.0,108022.538052818,0.0,0.0,108022.538052818,1.0,NPCC,29.0
134,10521,Lederle Laboratories,NY,7,New York Independent System Operator,118800750.0,1127398.0,2572025.0,693028.0,1878997.0,1905305.0,168303.1958545905,152683.6576744901,GAS,60641,Veolia NA - Municipal & Commercial Business,10965,rockland,41.0772,-74.0181,36087,0.0,168303.1958545905,0.0,0.0,168303.1958545905,1.0,NPCC,23.400000000000002
135,10548,San Jose Cogeneration,CA,5,California Independent System Operator,33356000.0,88505.0,527858.0,300921.0,226937.0,511911.0,30879.4774755786,28013.6781961159,GAS,16732,San Jose State University Fclts Dev &Ops,95192,santa clara,37.336113,-121.878332,06085,0.0,30879.4774755786,0.0,0.0,30879.4774755786,1.0,WECC,6.0
136,10553,Anderson Power Products Division,MA,6,New England ISO,70000.0,0.0,211.0,211.0,0.0,34.0,17.0160949156,15.4369000414,PET,4385,Anderson Power Products,1564,worcester,42.471389,-71.743333,25027,17.0160949156,0.0,0.0,0.0,17.0160949156,1.0,NPCC,1.0
137,10554,Formosa Utility Venture Ltd,TX,7,"Electric Reliability Council of Texas, Inc.",3885607281.0,4916735.0,26175297.0,19250318.0,6924979.0,25213414.0,1531244.1871262277,1389135.6138312856,GAS,6541,Formosa Plastics Corp,77978,calhoun,28.6917,-96.5417,48057,0.0,1531244.1871262277,0.0,0.0,1531244.1871262277,1.0,TRE,689.4
138,10560,Jesup Plant,GA,7,"Southern Company Services, Inc. - Trans",50227719.0,1887386.0,2430411.0,209957.0,2220454.0,2178101.0,148202.0460342714,134448.0141833179,GAS,15726,Rayonier Advanced Materials,31545,wayne,31.6593,-81.8439,13305,0.0,148202.0460342714,0.0,0.0,148202.0460342714,1.0,SERC,69.5
139,10562,Fernandina Plant,FL,7,JEA,15721811.0,193676.0,502506.0,115179.0,387327.0,394936.0,32814.1520852233,29768.8034883637,GAS,15726,Rayonier Advanced Materials,32034,nassau,30.6612,-81.473,12089,0.0,32814.1520852233,0.0,0.0,32814.1520852233,1.0,SERC,42.0
140,10566,Chambers Cogeneration LP,NJ,3,"PJM Interconnection, LLC",564872000.0,789401.0,7638482.0,5713122.0,1925360.0,304165.0,784366.7545259141,711572.8517880021,COAL,14932,US Operating Services Company,8069,salem,39.693494,-75.485811,34033,0.0,0.0,784366.7545259141,0.0,784366.7545259141,1.0,RFC,285.0
141,10567,Algonquin Windsor Locks,CT,3,New England ISO,124109560.0,424478.0,1388774.0,704130.0,684644.0,1347993.0,81336.98496500611,73788.4287081612,GAS,291,Algonquin Windsor Locks LLC,6096,hartford,41.9227,-72.6255,09003,0.0,81336.98496500611,0.0,0.0,81336.98496500611,1.0,NPCC,71.0
142,10568,Port Arthur Texas Refinery,TX,7,"Midcontinent Independent System Operator, Inc.",255058000.0,2212311.0,3584382.0,1011928.0,2572454.0,3493549.0,209684.883496829,190224.878433121,GAS,914,Total Petrochemicals USA Inc,77642,jefferson,29.964938,-93.891283,48245,0.0,209684.883496829,0.0,0.0,209684.883496829,1.0,SERC,38.4
143,10593,Agrilectric Power Partners Ltd,LA,2,"Midcontinent Independent System Operator, Inc.",595411.0,0.0,10057.0,10057.0,0.0,10057.0,588.3303937269,533.7298319213,GAS,135,Agrilectric Power Partners Ltd,70615,calcasieu,30.2012,-93.1269,22019,0.0,588.3303937269,0.0,0.0,588.3303937269,1.0,SERC,12.1
144,10603,Ebensburg Power,PA,3,"PJM Interconnection, LLC",235779000.0,75962.0,3942333.0,3650172.0,292161.0,328400.0,405094.3588241253,367499.19153055,COAL,5670,Ebensburg Power Co,15931,cambria,40.455,-78.7472,42021,0.0,0.0,405094.3588241253,0.0,405094.3588241253,1.0,RFC,57.6
145,10605,Brunswick Cellulose,GA,7,"Southern Company Services, Inc. - Trans",43151133.0,1571012.0,2148266.0,184502.0,1963764.0,1840779.0,134882.086254659,122364.2259409052,GAS,50003,Brunswick Cellulose LLC,31520,glynn,31.175406,-81.521637,13127,0.0,134882.086254659,0.0,0.0,134882.086254659,1.0,SERC,72.2
146,10606,Georgia-Pacific Crossett LLC,AR,7,"Midcontinent Independent System Operator, Inc.",146984179.0,3735040.0,6260714.0,768008.0,5492706.0,6011846.0,371569.964441682,337086.0604569374,GAS,4580,G-P CONSUMER OPER LLC,71635,ashley,33.1421,-91.975,05003,0.0,371569.964441682,0.0,0.0,371569.964441682,1.0,SERC,25.0
147,10610,Georgia-Pacific Monticello Paper,MS,7,"Midcontinent Independent System Operator, Inc.",183296015.0,869454.0,1999166.0,870005.0,1129161.0,1999166.0,116950.394740522,106096.702114235,GAS,7166,Georgia-Pacific Monticello LLC,39654,lawrence,31.6285,-90.0809,28077,0.0,116950.394740522,0.0,0.0,116950.394740522,1.0,SERC,81.5
148,10611,Georgia-Pacific Palatka Operations,FL,7,Florida Power & Light Co.,126224215.0,2784806.0,4795822.0,700518.0,4095304.0,4677191.0,280553.628865877,254516.582478343,GAS,50128,Georgia-Pacific Consr Ops LLC-Palatka,32177,putnam,29.6807,-81.6809,12107,0.0,280553.628865877,0.0,0.0,280553.628865877,1.0,SERC,79.8
149,10612,Georgia-Pacific Port Hudson,LA,7,"Midcontinent Independent System Operator, Inc.",181863066.0,2866834.0,5563809.0,1013278.0,4550531.0,5001561.0,349748.027823856,317289.3294238008,GAS,50129,Georgia-Pacific Cons Op LLC Port Hudson,70791,east baton rouge,30.6547,-91.28,22033,0.0,349748.027823856,0.0,0.0,349748.027823856,1.0,SERC,60.0
150,10613,"Woodland Pulp, LLC",ME,7,New Brunswick System Operator,61713009.0,1177922.0,1803229.0,273459.0,1529770.0,1803229.0,105488.160241599,95698.2311907823,GAS,5232,Woodland Pulp LLC,4694,washington,45.1554,-67.4012,23029,0.0,105488.160241599,0.0,0.0,105488.160241599,1.0,NPCC,68.3
151,10617,CH Resources Beaver Falls,NY,3,New York Independent System Operator,1912000.0,3431.0,19153.0,12801.0,6352.0,18797.0,1120.4426798301001,1016.4589311712999,GAS,58338,Lakeside Beaver Falls LLC,13305,lewis,43.8861,-75.4342,36049,0.0,1120.4426798301001,0.0,0.0,1120.4426798301001,1.0,NPCC,107.8
